industry,date,metric,value,source,status
人工智能,2026-07-08,market_return_3m,0.2673688687162288,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-07-08,market_return_4w,-0.02157937531902232,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-07-08,market_volume_change_4w,0.16972407384489108,Global X Artificial Intelligence & Technology ETF (AIQ),ok
半导体,2026-07-08,market_return_3m,0.35735211813839984,VanEck Semiconductor ETF (SMH),ok
半导体,2026-07-08,market_return_4w,-0.026991569246934688,VanEck Semiconductor ETF (SMH),ok
半导体,2026-07-08,market_volume_change_4w,0.08304709968978163,VanEck Semiconductor ETF (SMH),ok
新能源汽车,2026-07-08,market_return_3m,0.09317515041806823,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-07-08,market_return_4w,-0.07513514250468523,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-07-08,market_volume_change_4w,-0.22918916167908465,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
储能,2026-07-08,market_return_3m,-0.09541747825766278,Amplify Lithium & Battery Technology ETF (BATT),ok
储能,2026-07-08,market_return_4w,-0.09824779347925461,Amplify Lithium & Battery Technology ETF (BATT),ok
储能,2026-07-08,market_volume_change_4w,-0.5014749627501064,Amplify Lithium & Battery Technology ETF (BATT),ok
机器人,2026-07-08,market_return_3m,0.0979940834447719,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-07-08,market_return_4w,-0.017226715560938244,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-07-08,market_volume_change_4w,-0.3483121836940035,ROBO Global Robotics and Automation Index ETF (ROBO),ok
低空经济,2026-07-08,market_return_3m,0.02964610688387448,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-07-08,market_return_4w,-0.062409331734814666,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-07-08,market_volume_change_4w,0.14472143773251167,ARK Space Exploration & Innovation ETF (ARKX),ok
跨境电商,2026-07-08,market_return_3m,-0.024610392252604196,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-07-08,market_return_4w,0.044397169523715974,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-07-08,market_volume_change_4w,-0.11332281808622502,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
医药健康,2026-07-08,market_return_3m,0.06934838844980473,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-07-08,market_return_4w,0.04828948496869678,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-07-08,market_volume_change_4w,3.478641243024782,iShares Global Healthcare ETF (IXJ),ok
消费零售,2026-07-08,market_return_3m,-0.15531647913343327,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-07-08,market_return_4w,-0.027174180260625014,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-07-08,market_volume_change_4w,-0.09369466976401741,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
物流供应链,2026-07-08,market_return_3m,0.0706476110505958,Pacer Industrials and Logistics ETF (SHPP),ok
物流供应链,2026-07-08,market_return_4w,-0.011372955355009484,Pacer Industrials and Logistics ETF (SHPP),ok
物流供应链,2026-07-08,market_volume_change_4w,,Pacer Industrials and Logistics ETF (SHPP),insufficient_data
旅游,2026-07-08,market_return_3m,0.09253340968714863,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-07-08,market_return_4w,0.04860672715830905,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-07-08,market_volume_change_4w,-0.480827775192596,Amplify Travel Tech ETF (AWAY),ok
网络安全,2026-07-08,market_return_3m,0.5103527285842822,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-07-08,market_return_4w,0.07334528176691735,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-07-08,market_volume_change_4w,-0.215253195198838,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
