industry,date,metric,value,source,status
人工智能,2026-07-07,market_return_3m,0.257953470122378,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-07-07,market_return_4w,0.01173404846058057,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-07-07,market_volume_change_4w,0.20931558554739027,Global X Artificial Intelligence & Technology ETF (AIQ),ok
半导体,2026-07-07,market_return_3m,0.35123519208464904,VanEck Semiconductor ETF (SMH),ok
半导体,2026-07-07,market_return_4w,0.01846182333170021,VanEck Semiconductor ETF (SMH),ok
半导体,2026-07-07,market_volume_change_4w,0.1146218930339793,VanEck Semiconductor ETF (SMH),ok
新能源汽车,2026-07-07,market_return_3m,0.10763663838672555,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-07-07,market_return_4w,-0.03000037854008064,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-07-07,market_volume_change_4w,-0.21999786125771847,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
储能,2026-07-07,market_return_3m,-0.05205658083373321,Amplify Lithium & Battery Technology ETF (BATT),ok
储能,2026-07-07,market_return_4w,-0.03215221643551325,Amplify Lithium & Battery Technology ETF (BATT),ok
储能,2026-07-07,market_volume_change_4w,-0.5275645234838121,Amplify Lithium & Battery Technology ETF (BATT),ok
机器人,2026-07-07,market_return_3m,0.11851448058915937,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-07-07,market_return_4w,0.03044022854019257,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-07-07,market_volume_change_4w,-0.24314146397985592,ROBO Global Robotics and Automation Index ETF (ROBO),ok
低空经济,2026-07-07,market_return_3m,0.04420240842786627,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-07-07,market_return_4w,-0.0030581738986287244,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-07-07,market_volume_change_4w,0.23333701731608847,ARK Space Exploration & Innovation ETF (ARKX),ok
跨境电商,2026-07-07,market_return_3m,-0.04080428978615358,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-07-07,market_return_4w,0.04275146223927995,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-07-07,market_volume_change_4w,-0.07815781923852894,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
医药健康,2026-07-07,market_return_3m,0.07285217720529902,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-07-07,market_return_4w,0.07577953921100611,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-07-07,market_volume_change_4w,3.3185552367640208,iShares Global Healthcare ETF (IXJ),ok
消费零售,2026-07-07,market_return_3m,-0.16600588023541474,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-07-07,market_return_4w,-0.05022565340083751,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-07-07,market_volume_change_4w,-0.05559536231884055,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
物流供应链,2026-07-06,market_return_3m,0.0834260285164532,Pacer Industrials and Logistics ETF (SHPP),ok
物流供应链,2026-07-06,market_return_4w,-0.004380885470961937,Pacer Industrials and Logistics ETF (SHPP),ok
物流供应链,2026-07-06,market_volume_change_4w,,Pacer Industrials and Logistics ETF (SHPP),insufficient_data
旅游,2026-07-07,market_return_3m,0.13150118437691494,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-07-07,market_return_4w,0.11358238071491855,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-07-07,market_volume_change_4w,-0.4692481395945599,Amplify Travel Tech ETF (AWAY),ok
网络安全,2026-07-07,market_return_3m,0.46305156400293535,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-07-07,market_return_4w,0.10858007099191003,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-07-07,market_volume_change_4w,-0.21010105545592683,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
