industry,date,metric,value,source,status
物流供应链,2026-04-08,news_heat,1.0,Google News 中文科技,ok
人工智能,2026-05-03,news_heat,1.0,Google News 中文科技,ok
人工智能,2026-06-09,news_heat,1.0,Google News 中文科技,ok
人工智能,2026-06-23,news_heat,1.0,Google News 中文科技,ok
人工智能,2026-06-25,news_heat,1.0,Google News 中文科技,ok
人工智能,2026-06-28,news_heat,1.0,Google News 中文科技,ok
人工智能,2026-07-01,news_heat,1.0,Google News 中文科技,ok
半导体,2026-07-01,news_heat,1.0,Google News 中文科技,ok
物流供应链,2026-07-01,market_return_3m,0.1070595225817752,Pacer Industrials and Logistics ETF (SHPP),ok
物流供应链,2026-07-01,market_return_4w,-0.0244326158566612,Pacer Industrials and Logistics ETF (SHPP),ok
物流供应链,2026-07-01,market_volume_change_4w,,Pacer Industrials and Logistics ETF (SHPP),insufficient_data
人工智能,2026-07-02,market_return_3m,0.295287926159604,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-07-02,market_return_4w,-0.0107166023470394,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-07-02,market_volume_change_4w,0.4915950810434555,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-07-02,news_heat,5.0,Google News 中文科技,ok
低空经济,2026-07-02,market_return_3m,0.1023595935351653,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-07-02,market_return_4w,-0.0049941826988915,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-07-02,market_volume_change_4w,0.6000213169210702,ARK Space Exploration & Innovation ETF (ARKX),ok
储能,2026-07-02,market_return_3m,0.0106880323686102,Amplify Lithium & Battery Technology ETF (BATT),ok
储能,2026-07-02,market_return_4w,-0.0460277148826412,Amplify Lithium & Battery Technology ETF (BATT),ok
储能,2026-07-02,market_volume_change_4w,-0.407761795693999,Amplify Lithium & Battery Technology ETF (BATT),ok
医药健康,2026-07-02,market_return_3m,0.0923481669361618,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-07-02,market_return_4w,0.0712162503582714,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-07-02,market_volume_change_4w,3.4166684185379834,iShares Global Healthcare ETF (IXJ),ok
半导体,2026-07-02,market_return_3m,0.4957572644943271,VanEck Semiconductor ETF (SMH),ok
半导体,2026-07-02,market_return_4w,0.0396706550739618,VanEck Semiconductor ETF (SMH),ok
半导体,2026-07-02,market_volume_change_4w,0.304814726049782,VanEck Semiconductor ETF (SMH),ok
半导体,2026-07-02,news_heat,2.0,Google News 中文科技,ok
新能源汽车,2026-07-02,market_return_3m,0.1849720747236447,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-07-02,market_return_4w,-0.0467755585755471,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-07-02,market_volume_change_4w,-0.0804768664902884,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
旅游,2026-07-02,market_return_3m,0.1402152835564378,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-07-02,market_return_4w,0.0757309244390109,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-07-02,market_volume_change_4w,-0.2364006259780907,Amplify Travel Tech ETF (AWAY),ok
机器人,2026-07-02,market_return_3m,0.1929899509197459,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-07-02,market_return_4w,0.0001199584619806,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-07-02,market_volume_change_4w,-0.0322326014208765,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-07-02,news_heat,1.0,Google News 中文科技,ok
消费零售,2026-07-02,market_return_3m,-0.1673964158108868,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-07-02,market_return_4w,-0.0896435733409215,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-07-02,market_volume_change_4w,-0.0780554205153136,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
网络安全,2026-07-02,market_return_3m,0.4144010119069012,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
