industry,date,metric,value,source,status
人工智能,2026-06-22,market_return_3m,0.4006261837307865,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-06-22,market_return_4w,0.028987722056931675,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-06-22,market_volume_change_4w,0.5717589794586018,Global X Artificial Intelligence & Technology ETF (AIQ),ok
半导体,2026-06-22,market_return_3m,0.6763821150864999,VanEck Semiconductor ETF (SMH),ok
半导体,2026-06-22,market_return_4w,0.1108877617692916,VanEck Semiconductor ETF (SMH),ok
半导体,2026-06-22,market_volume_change_4w,0.11004627521081889,VanEck Semiconductor ETF (SMH),ok
新能源汽车,2026-06-22,market_return_3m,0.3033343838467264,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-06-22,market_return_4w,-0.033605413610338086,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-06-22,market_volume_change_4w,-0.08083194026524021,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
储能,2026-06-22,market_return_3m,0.12457685142594,Amplify Lithium & Battery Technology ETF (BATT),ok
储能,2026-06-22,market_return_4w,-0.034302332931237633,Amplify Lithium & Battery Technology ETF (BATT),ok
储能,2026-06-22,market_volume_change_4w,-0.16104467866803474,Amplify Lithium & Battery Technology ETF (BATT),ok
机器人,2026-06-22,market_return_3m,0.21922051354939476,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-06-22,market_return_4w,-0.03711519521254847,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-06-22,market_volume_change_4w,0.47254231952146863,ROBO Global Robotics and Automation Index ETF (ROBO),ok
低空经济,2026-06-22,market_return_3m,0.07335909563199361,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-06-22,market_return_4w,-0.08124485407233883,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-06-22,market_volume_change_4w,1.2532281504480212,ARK Space Exploration & Innovation ETF (ARKX),ok
跨境电商,2026-06-22,market_return_3m,-0.06449691389981527,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-06-22,market_return_4w,-0.04119227623004318,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-06-22,market_volume_change_4w,0.2907234423134255,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
医药健康,2026-06-22,market_return_3m,0.016260097191821643,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-06-22,market_return_4w,0.003073252705612539,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-06-22,market_volume_change_4w,1.535366123904037,iShares Global Healthcare ETF (IXJ),ok
消费零售,2026-06-22,market_return_3m,-0.16833170640246042,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-06-22,market_return_4w,-0.10194181249549916,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-06-22,market_volume_change_4w,0.5271553903345727,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
物流供应链,2026-06-18,market_return_3m,0.10254634546539187,Pacer Industrials and Logistics ETF (SHPP),ok
物流供应链,2026-06-18,market_return_4w,-0.010861800537450672,Pacer Industrials and Logistics ETF (SHPP),ok
物流供应链,2026-06-18,market_volume_change_4w,,Pacer Industrials and Logistics ETF (SHPP),insufficient_data
旅游,2026-06-22,market_return_3m,0.10560005785232729,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-06-22,market_return_4w,0.067386686444034,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-06-22,market_volume_change_4w,0.6532542624166049,Amplify Travel Tech ETF (AWAY),ok
网络安全,2026-06-22,market_return_3m,0.32121410130680816,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-06-22,market_return_4w,-0.010653426729593463,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-06-22,market_volume_change_4w,0.2533550579598418,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
