industry,date,metric,value,source,status
人工智能,2026-06-30,market_return_3m,0.3879839216201173,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-06-30,market_return_4w,-0.05133029010671886,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-06-30,market_volume_change_4w,0.5671434881703488,Global X Artificial Intelligence & Technology ETF (AIQ),ok
半导体,2026-06-30,market_return_3m,0.6718240273338922,VanEck Semiconductor ETF (SMH),ok
半导体,2026-06-30,market_return_4w,0.028201896137093785,VanEck Semiconductor ETF (SMH),ok
半导体,2026-06-30,market_volume_change_4w,0.2081984367648222,VanEck Semiconductor ETF (SMH),ok
新能源汽车,2026-06-30,market_return_3m,0.24825381830352367,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-06-30,market_return_4w,-0.08177467544149697,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-06-30,market_volume_change_4w,-0.1519713506139153,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
储能,2026-06-30,market_return_3m,0.02603473666492051,Amplify Lithium & Battery Technology ETF (BATT),ok
储能,2026-06-30,market_return_4w,-0.11717403674511007,Amplify Lithium & Battery Technology ETF (BATT),ok
储能,2026-06-30,market_volume_change_4w,-0.4735200891968303,Amplify Lithium & Battery Technology ETF (BATT),ok
机器人,2026-06-30,market_return_3m,0.23714624934920403,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-06-30,market_return_4w,-0.04439977414813179,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-06-30,market_volume_change_4w,-0.00894974284940897,ROBO Global Robotics and Automation Index ETF (ROBO),ok
低空经济,2026-06-30,market_return_3m,0.1253297914019842,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-06-30,market_return_4w,-0.047991105284047486,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-06-30,market_volume_change_4w,0.693199366152546,ARK Space Exploration & Innovation ETF (ARKX),ok
跨境电商,2026-06-30,market_return_3m,-0.04226527436078653,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-06-30,market_return_4w,-0.03605189544028764,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-06-30,market_volume_change_4w,-0.2558423952443091,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
医药健康,2026-06-30,market_return_3m,0.0546422541040088,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-06-30,market_return_4w,0.07555685785925137,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-06-30,market_volume_change_4w,3.3817075903731846,iShares Global Healthcare ETF (IXJ),ok
消费零售,2026-06-30,market_return_3m,-0.19633641002252378,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-06-30,market_return_4w,-0.13326960156929668,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-06-30,market_volume_change_4w,-0.35,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
物流供应链,2026-06-29,market_return_3m,0.10342849739326221,Pacer Industrials and Logistics ETF (SHPP),ok
物流供应链,2026-06-29,market_return_4w,-0.03446831923354621,Pacer Industrials and Logistics ETF (SHPP),ok
物流供应链,2026-06-29,market_volume_change_4w,,Pacer Industrials and Logistics ETF (SHPP),insufficient_data
旅游,2026-06-30,market_return_3m,0.13497499280582392,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-06-30,market_return_4w,0.051097011805739445,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-06-30,market_volume_change_4w,-0.06335734072022159,Amplify Travel Tech ETF (AWAY),ok
网络安全,2026-06-30,market_return_3m,0.40095438138354367,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-06-30,market_return_4w,-0.019010922573724387,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-06-30,market_volume_change_4w,-0.09169501517121814,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
