industry,date,metric,value,source,status
人工智能,2026-06-15,market_return_3m,0.3619807451063257,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-06-15,market_return_4w,0.10198668670687927,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-06-15,market_volume_change_4w,0.626728289828022,Global X Artificial Intelligence & Technology ETF (AIQ),ok
半导体,2026-06-15,market_return_3m,0.6433560605960769,VanEck Semiconductor ETF (SMH),ok
半导体,2026-06-15,market_return_4w,0.18931534728470645,VanEck Semiconductor ETF (SMH),ok
半导体,2026-06-15,market_volume_change_4w,0.0700721055707505,VanEck Semiconductor ETF (SMH),ok
新能源汽车,2026-06-15,market_return_3m,0.3449905225207164,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-06-15,market_return_4w,0.07491938839481094,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-06-15,market_volume_change_4w,-0.07024114811390436,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
储能,2026-06-15,market_return_3m,0.17453153478694206,Amplify Lithium & Battery Technology ETF (BATT),ok
储能,2026-06-15,market_return_4w,0.05979955880172416,Amplify Lithium & Battery Technology ETF (BATT),ok
储能,2026-06-15,market_volume_change_4w,-0.12159104920653041,Amplify Lithium & Battery Technology ETF (BATT),ok
机器人,2026-06-15,market_return_3m,0.2089045763858215,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-06-15,market_return_4w,0.0366015824127619,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-06-15,market_volume_change_4w,1.048286058464758,ROBO Global Robotics and Automation Index ETF (ROBO),ok
低空经济,2026-06-15,market_return_3m,0.12635952740465184,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-06-15,market_return_4w,0.04511726090005341,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-06-15,market_volume_change_4w,1.099471470770998,ARK Space Exploration & Innovation ETF (ARKX),ok
跨境电商,2026-06-15,market_return_3m,-0.03959517192655382,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-06-15,market_return_4w,-0.010429453021532864,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-06-15,market_volume_change_4w,0.498212687824662,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
医药健康,2026-06-15,market_return_3m,0.022603867142103606,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-06-15,market_return_4w,0.0196404710195186,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-06-15,market_volume_change_4w,0.27557614381663664,iShares Global Healthcare ETF (IXJ),ok
消费零售,2026-06-15,market_return_3m,-0.10010059633430224,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-06-15,market_return_4w,-0.058421084755345354,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-06-15,market_volume_change_4w,0.4962770210134104,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
物流供应链,2026-06-15,market_return_3m,0.1378605609169279,Pacer Industrials and Logistics ETF (SHPP),ok
物流供应链,2026-06-15,market_return_4w,0.03807653536805611,Pacer Industrials and Logistics ETF (SHPP),ok
物流供应链,2026-06-15,market_volume_change_4w,,Pacer Industrials and Logistics ETF (SHPP),insufficient_data
旅游,2026-06-15,market_return_3m,0.10713404161678275,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-06-15,market_return_4w,0.09183864649867846,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-06-15,market_volume_change_4w,0.5503020989767051,Amplify Travel Tech ETF (AWAY),ok
网络安全,2026-06-15,market_return_3m,0.3347955099835205,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-06-15,market_return_4w,0.07658953545054081,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-06-15,market_volume_change_4w,0.22978129061037866,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
