industry,date,metric,value,source,status
人工智能,2026-07-02,market_return_3m,0.295287926159604,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-07-02,market_return_4w,-0.010716602347039417,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-07-02,market_volume_change_4w,0.4915950810434555,Global X Artificial Intelligence & Technology ETF (AIQ),ok
半导体,2026-07-02,market_return_3m,0.4957572644943271,VanEck Semiconductor ETF (SMH),ok
半导体,2026-07-02,market_return_4w,0.039670655073961836,VanEck Semiconductor ETF (SMH),ok
半导体,2026-07-02,market_volume_change_4w,0.304814726049782,VanEck Semiconductor ETF (SMH),ok
新能源汽车,2026-07-02,market_return_3m,0.18497207472364474,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-07-02,market_return_4w,-0.04677555857554716,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-07-02,market_volume_change_4w,-0.0804768664902884,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
储能,2026-07-02,market_return_3m,0.010688032368610267,Amplify Lithium & Battery Technology ETF (BATT),ok
储能,2026-07-02,market_return_4w,-0.046027714882641235,Amplify Lithium & Battery Technology ETF (BATT),ok
储能,2026-07-02,market_volume_change_4w,-0.40776179569399906,Amplify Lithium & Battery Technology ETF (BATT),ok
机器人,2026-07-02,market_return_3m,0.1929899509197459,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-07-02,market_return_4w,0.00011995846198065152,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-07-02,market_volume_change_4w,-0.03223260142087658,ROBO Global Robotics and Automation Index ETF (ROBO),ok
低空经济,2026-07-02,market_return_3m,0.10235959353516533,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-07-02,market_return_4w,-0.004994182698891514,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-07-02,market_volume_change_4w,0.6000213169210702,ARK Space Exploration & Innovation ETF (ARKX),ok
跨境电商,2026-07-02,market_return_3m,-0.02174581802878417,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-07-02,market_return_4w,0.015580278512920653,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-07-02,market_volume_change_4w,-0.16793744583628767,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
医药健康,2026-07-02,market_return_3m,0.09234816693616188,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-07-02,market_return_4w,0.0712162503582714,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-07-02,market_volume_change_4w,3.4166684185379834,iShares Global Healthcare ETF (IXJ),ok
消费零售,2026-07-02,market_return_3m,-0.16739641581088682,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-07-02,market_return_4w,-0.08964357334092155,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-07-02,market_volume_change_4w,-0.07805542051531367,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
物流供应链,2026-07-01,market_return_3m,0.1070595225817752,Pacer Industrials and Logistics ETF (SHPP),ok
物流供应链,2026-07-01,market_return_4w,-0.024432615856661233,Pacer Industrials and Logistics ETF (SHPP),ok
物流供应链,2026-07-01,market_volume_change_4w,,Pacer Industrials and Logistics ETF (SHPP),insufficient_data
旅游,2026-07-02,market_return_3m,0.14021528355643786,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-07-02,market_return_4w,0.07573092443901097,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-07-02,market_volume_change_4w,-0.23640062597809075,Amplify Travel Tech ETF (AWAY),ok
网络安全,2026-07-02,market_return_3m,0.41440101190690126,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-07-02,market_return_4w,0.04668942128615572,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-07-02,market_volume_change_4w,-0.1525536661430945,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
