industry,date,metric,value,source,status
人工智能,2026-06-24,market_return_3m,0.3941059531088398,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-06-24,market_return_4w,-0.044467849127047265,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-06-24,market_volume_change_4w,0.7847009847152573,Global X Artificial Intelligence & Technology ETF (AIQ),ok
半导体,2026-06-24,market_return_3m,0.6537608093791749,VanEck Semiconductor ETF (SMH),ok
半导体,2026-06-24,market_return_4w,0.031825626054744705,VanEck Semiconductor ETF (SMH),ok
半导体,2026-06-24,market_volume_change_4w,0.14018055939814555,VanEck Semiconductor ETF (SMH),ok
新能源汽车,2026-06-24,market_return_3m,0.27923488125004914,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-06-24,market_return_4w,-0.09944852774498447,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-06-24,market_volume_change_4w,-0.1835386379031837,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
储能,2026-06-24,market_return_3m,0.07520891013419106,Amplify Lithium & Battery Technology ETF (BATT),ok
储能,2026-06-24,market_return_4w,-0.10751443576325148,Amplify Lithium & Battery Technology ETF (BATT),ok
储能,2026-06-24,market_volume_change_4w,-0.27297446789680957,Amplify Lithium & Battery Technology ETF (BATT),ok
机器人,2026-06-24,market_return_3m,0.23130983636385416,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-06-24,market_return_4w,-0.07388663776557236,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-06-24,market_volume_change_4w,0.15953609824761839,ROBO Global Robotics and Automation Index ETF (ROBO),ok
低空经济,2026-06-24,market_return_3m,0.11234013016648858,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-06-24,market_return_4w,-0.14732382421867696,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-06-24,market_volume_change_4w,1.0102448220049043,ARK Space Exploration & Innovation ETF (ARKX),ok
跨境电商,2026-06-24,market_return_3m,-0.0375351542497393,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-06-24,market_return_4w,-0.04854668173829879,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-06-24,market_volume_change_4w,0.18396475364458387,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
医药健康,2026-06-24,market_return_3m,0.05677717196184151,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-06-24,market_return_4w,0.01407016011595319,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-06-24,market_volume_change_4w,1.6384292371842042,iShares Global Healthcare ETF (IXJ),ok
消费零售,2026-06-24,market_return_3m,-0.1679627540016746,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-06-24,market_return_4w,-0.10932303943723687,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-06-24,market_volume_change_4w,0.15236526946107776,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
物流供应链,2026-06-23,market_return_3m,0.11133268266255314,Pacer Industrials and Logistics ETF (SHPP),ok
物流供应链,2026-06-23,market_return_4w,-0.03728876937097103,Pacer Industrials and Logistics ETF (SHPP),ok
物流供应链,2026-06-23,market_volume_change_4w,,Pacer Industrials and Logistics ETF (SHPP),insufficient_data
旅游,2026-06-24,market_return_3m,0.14712333462927063,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-06-24,market_return_4w,0.047510929649871025,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-06-24,market_volume_change_4w,0.1030526315789475,Amplify Travel Tech ETF (AWAY),ok
网络安全,2026-06-24,market_return_3m,0.3791969283524368,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-06-24,market_return_4w,0.0014340672340391603,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-06-24,market_volume_change_4w,0.06686679716751831,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
