industry,date,metric,value,source,status
物流供应链,2026-04-08,news_heat,1.0,Google News 中文科技,ok
人工智能,2026-05-03,news_heat,1.0,Google News 中文科技,ok
人工智能,2026-06-09,news_heat,1.0,Google News 中文科技,ok
人工智能,2026-06-11,news_heat,1.0,Google News 中文科技,ok
人工智能,2026-06-25,news_heat,1.0,Google News 中文科技,ok
人工智能,2026-06-28,news_heat,1.0,Google News 中文科技,ok
物流供应链,2026-07-02,market_return_3m,0.1162356623600111,Pacer Industrials and Logistics ETF (SHPP),ok
物流供应链,2026-07-02,market_return_4w,-0.007718619588805,Pacer Industrials and Logistics ETF (SHPP),ok
物流供应链,2026-07-02,market_volume_change_4w,,Pacer Industrials and Logistics ETF (SHPP),insufficient_data
人工智能,2026-07-06,market_return_3m,0.2870968168657615,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-07-06,market_return_4w,0.0107663126475394,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-07-06,market_volume_change_4w,0.3653867108573925,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-07-06,news_heat,6.0,Google News 中文科技,ok
低空经济,2026-07-06,market_return_3m,0.0747633714462094,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-07-06,market_return_4w,0.010979196543273,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-07-06,market_volume_change_4w,0.4606136745574749,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-07-06,news_heat,1.0,Google News 中文科技,ok
储能,2026-07-06,market_return_3m,-0.0178913571754761,Amplify Lithium & Battery Technology ETF (BATT),ok
储能,2026-07-06,market_return_4w,-0.023506981635286,Amplify Lithium & Battery Technology ETF (BATT),ok
储能,2026-07-06,market_volume_change_4w,-0.5490841369311624,Amplify Lithium & Battery Technology ETF (BATT),ok
医药健康,2026-07-06,market_return_3m,0.0594901522279156,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-07-06,market_return_4w,0.0533239377401428,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-07-06,market_volume_change_4w,3.315218109552834,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-07-06,news_heat,1.0,Google News 中文科技,ok
半导体,2026-07-06,market_return_3m,0.428875363204412,VanEck Semiconductor ETF (SMH),ok
半导体,2026-07-06,market_return_4w,0.0224868916054639,VanEck Semiconductor ETF (SMH),ok
半导体,2026-07-06,market_volume_change_4w,0.1581377548929368,VanEck Semiconductor ETF (SMH),ok
半导体,2026-07-06,news_heat,6.0,Google News 中文科技,ok
新能源汽车,2026-07-06,market_return_3m,0.1595210225858179,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-07-06,market_return_4w,-0.0244422511504079,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-07-06,market_volume_change_4w,-0.1061349129766627,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
旅游,2026-07-06,market_return_3m,0.0957343387762521,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-07-06,market_return_4w,0.0770267601466907,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-07-06,market_volume_change_4w,-0.4419193097014925,Amplify Travel Tech ETF (AWAY),ok
机器人,2026-07-06,market_return_3m,0.1736111053396618,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-07-06,market_return_4w,0.0385589186649892,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-07-06,market_volume_change_4w,-0.1818265115143624,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-07-06,news_heat,4.0,Google News 中文科技,ok
消费零售,2026-07-06,market_return_3m,-0.1765229767899225,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-07-06,market_return_4w,-0.0494027919221732,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-07-06,market_volume_change_4w,-0.0650080486377181,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
网络安全,2026-07-06,market_return_3m,0.4162334857655621,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
