industry,date,metric,value,source,status
人工智能,2026-06-29,market_return_3m,0.35656951866723796,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-06-29,market_return_4w,-0.08440259795352967,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-06-29,market_volume_change_4w,0.6352930204109266,Global X Artificial Intelligence & Technology ETF (AIQ),ok
半导体,2026-06-29,market_return_3m,0.6123172143291307,VanEck Semiconductor ETF (SMH),ok
半导体,2026-06-29,market_return_4w,-0.0003638688029469206,VanEck Semiconductor ETF (SMH),ok
半导体,2026-06-29,market_volume_change_4w,0.19764424271380787,VanEck Semiconductor ETF (SMH),ok
新能源汽车,2026-06-29,market_return_3m,0.22265281034339557,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-06-29,market_return_4w,-0.11139902972324656,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-06-29,market_volume_change_4w,-0.11566398447754378,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
储能,2026-06-29,market_return_3m,0.011968105427681452,Amplify Lithium & Battery Technology ETF (BATT),ok
储能,2026-06-29,market_return_4w,-0.14011301632841222,Amplify Lithium & Battery Technology ETF (BATT),ok
储能,2026-06-29,market_volume_change_4w,-0.3568149922984768,Amplify Lithium & Battery Technology ETF (BATT),ok
机器人,2026-06-29,market_return_3m,0.1890505025893603,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-06-29,market_return_4w,-0.07682084451337234,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-06-29,market_volume_change_4w,0.0064109853763678615,ROBO Global Robotics and Automation Index ETF (ROBO),ok
低空经济,2026-06-29,market_return_3m,0.10765634360181142,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-06-29,market_return_4w,-0.09629020169093272,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-06-29,market_volume_change_4w,0.7160702471883083,ARK Space Exploration & Innovation ETF (ARKX),ok
跨境电商,2026-06-29,market_return_3m,-0.06179774760257917,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-06-29,market_return_4w,-0.07110637351531024,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-06-29,market_volume_change_4w,-0.18463711200060418,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
医药健康,2026-06-29,market_return_3m,0.06202207469997423,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-06-29,market_return_4w,0.09206179075282361,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-06-29,market_volume_change_4w,2.662401814194577,iShares Global Healthcare ETF (IXJ),ok
消费零售,2026-06-29,market_return_3m,-0.20050502355190325,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-06-29,market_return_4w,-0.1624338495654929,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-06-29,market_volume_change_4w,-0.360382539091586,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
物流供应链,2026-06-29,market_return_3m,0.10342194368397606,Pacer Industrials and Logistics ETF (SHPP),ok
物流供应链,2026-06-29,market_return_4w,-0.03447405391772118,Pacer Industrials and Logistics ETF (SHPP),ok
物流供应链,2026-06-29,market_volume_change_4w,,Pacer Industrials and Logistics ETF (SHPP),insufficient_data
旅游,2026-06-29,market_return_3m,0.1243060709933792,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-06-29,market_return_4w,0.029079690774721723,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-06-29,market_volume_change_4w,-0.0859249471458774,Amplify Travel Tech ETF (AWAY),ok
网络安全,2026-06-29,market_return_3m,0.4026303236302893,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-06-29,market_return_4w,-0.06089795823200428,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-06-29,market_volume_change_4w,-0.019584239458740993,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
