industry,date,metric,value,source,status
人工智能,2026-06-16,market_return_3m,0.3245901721358717,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-06-16,market_return_4w,0.04477130282179709,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-06-16,market_volume_change_4w,0.6144548528127003,Global X Artificial Intelligence & Technology ETF (AIQ),ok
半导体,2026-06-16,market_return_3m,0.5598095286521116,VanEck Semiconductor ETF (SMH),ok
半导体,2026-06-16,market_return_4w,0.09092202262816973,VanEck Semiconductor ETF (SMH),ok
半导体,2026-06-16,market_volume_change_4w,0.05620828321019089,VanEck Semiconductor ETF (SMH),ok
新能源汽车,2026-06-16,market_return_3m,0.30796857652746423,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-06-16,market_return_4w,0.02579733526737371,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-06-16,market_volume_change_4w,-0.00966321984227203,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
储能,2026-06-16,market_return_3m,0.18015484959495698,Amplify Lithium & Battery Technology ETF (BATT),ok
储能,2026-06-16,market_return_4w,0.02380960421116507,Amplify Lithium & Battery Technology ETF (BATT),ok
储能,2026-06-16,market_volume_change_4w,-0.22763308862222764,Amplify Lithium & Battery Technology ETF (BATT),ok
机器人,2026-06-16,market_return_3m,0.19063109104439135,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-06-16,market_return_4w,0.0008327349138383955,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-06-16,market_volume_change_4w,0.643465208911651,ROBO Global Robotics and Automation Index ETF (ROBO),ok
低空经济,2026-06-16,market_return_3m,0.10774622474792395,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-06-16,market_return_4w,0.00317553730628628,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-06-16,market_volume_change_4w,1.2327729080229495,ARK Space Exploration & Innovation ETF (ARKX),ok
跨境电商,2026-06-16,market_return_3m,-0.033575334671592794,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-06-16,market_return_4w,-0.03619911637116091,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-06-16,market_volume_change_4w,0.5541573425557265,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
医药健康,2026-06-16,market_return_3m,0.03130856054558362,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-06-16,market_return_4w,0.021491888915862845,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-06-16,market_volume_change_4w,0.4164922088062555,iShares Global Healthcare ETF (IXJ),ok
消费零售,2026-06-16,market_return_3m,-0.11749873588857773,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-06-16,market_return_4w,-0.07749074151624469,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-06-16,market_volume_change_4w,0.538041057312626,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
物流供应链,2026-06-15,market_return_3m,0.133312321883573,Pacer Industrials and Logistics ETF (SHPP),ok
物流供应链,2026-06-15,market_return_4w,0.033927151533215794,Pacer Industrials and Logistics ETF (SHPP),ok
物流供应链,2026-06-15,market_volume_change_4w,,Pacer Industrials and Logistics ETF (SHPP),insufficient_data
旅游,2026-06-16,market_return_3m,0.10486000732142231,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-06-16,market_return_4w,0.07926818717786466,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-06-16,market_volume_change_4w,0.6353652894914772,Amplify Travel Tech ETF (AWAY),ok
网络安全,2026-06-16,market_return_3m,0.30657578114363626,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-06-16,market_return_4w,0.04188094557399835,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-06-16,market_volume_change_4w,0.23903691322901843,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
