industry,date,metric,value,source,status
人工智能,2026-06-25,market_return_3m,0.4332291660277603,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-06-25,market_return_4w,-0.046642890729095665,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-06-25,market_volume_change_4w,0.7373997427483139,Global X Artificial Intelligence & Technology ETF (AIQ),ok
半导体,2026-06-25,market_return_3m,0.7567649767668909,VanEck Semiconductor ETF (SMH),ok
半导体,2026-06-25,market_return_4w,0.06336301850152082,VanEck Semiconductor ETF (SMH),ok
半导体,2026-06-25,market_volume_change_4w,0.18716201569372837,VanEck Semiconductor ETF (SMH),ok
新能源汽车,2026-06-25,market_return_3m,0.3055847679392478,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-06-25,market_return_4w,-0.08615973636440166,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-06-25,market_volume_change_4w,-0.18842016982912257,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
储能,2026-06-25,market_return_3m,0.07557732166473752,Amplify Lithium & Battery Technology ETF (BATT),ok
储能,2026-06-25,market_return_4w,-0.11156066107604012,Amplify Lithium & Battery Technology ETF (BATT),ok
储能,2026-06-25,market_volume_change_4w,-0.3466635253801671,Amplify Lithium & Battery Technology ETF (BATT),ok
机器人,2026-06-25,market_return_3m,0.26866362627681006,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-06-25,market_return_4w,-0.05866422590306852,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-06-25,market_volume_change_4w,0.12457835391273275,ROBO Global Robotics and Automation Index ETF (ROBO),ok
低空经济,2026-06-25,market_return_3m,0.14040730036843385,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-06-25,market_return_4w,-0.14606743809000622,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-06-25,market_volume_change_4w,0.9486951890811748,ARK Space Exploration & Innovation ETF (ARKX),ok
跨境电商,2026-06-25,market_return_3m,-0.05339198350478902,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-06-25,market_return_4w,-0.06975314906776575,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-06-25,market_volume_change_4w,-0.13384566978683243,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
医药健康,2026-06-25,market_return_3m,0.06517237311573743,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-06-25,market_return_4w,0.03406257643596988,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-06-25,market_volume_change_4w,1.9326816057774,iShares Global Healthcare ETF (IXJ),ok
消费零售,2026-06-25,market_return_3m,-0.18210193399402486,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-06-25,market_return_4w,-0.1295680657868431,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-06-25,market_volume_change_4w,-0.37915347879014893,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
物流供应链,2026-06-24,market_return_3m,0.12431201763999611,Pacer Industrials and Logistics ETF (SHPP),ok
物流供应链,2026-06-24,market_return_4w,-0.034343308962055175,Pacer Industrials and Logistics ETF (SHPP),ok
物流供应链,2026-06-24,market_volume_change_4w,,Pacer Industrials and Logistics ETF (SHPP),insufficient_data
旅游,2026-06-25,market_return_3m,0.1445161142656881,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-06-25,market_return_4w,0.024308535195036507,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-06-25,market_volume_change_4w,0.037262038073908155,Amplify Travel Tech ETF (AWAY),ok
网络安全,2026-06-25,market_return_3m,0.37621323247488947,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-06-25,market_return_4w,-0.06042225065251283,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-06-25,market_volume_change_4w,0.05219983786898652,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
