industry,date,metric,value,source,status
人工智能,2026-07-06,market_return_3m,0.2870968168657615,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-07-06,market_return_4w,0.010766312647539467,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-07-06,market_volume_change_4w,0.3653867108573925,Global X Artificial Intelligence & Technology ETF (AIQ),ok
半导体,2026-07-06,market_return_3m,0.428875363204412,VanEck Semiconductor ETF (SMH),ok
半导体,2026-07-06,market_return_4w,0.02248689160546391,VanEck Semiconductor ETF (SMH),ok
半导体,2026-07-06,market_volume_change_4w,0.1581377548929368,VanEck Semiconductor ETF (SMH),ok
新能源汽车,2026-07-06,market_return_3m,0.1595210225858179,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-07-06,market_return_4w,-0.02444225115040799,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-07-06,market_volume_change_4w,-0.10613491297666278,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
储能,2026-07-06,market_return_3m,-0.017891357175476186,Amplify Lithium & Battery Technology ETF (BATT),ok
储能,2026-07-06,market_return_4w,-0.023506981635286084,Amplify Lithium & Battery Technology ETF (BATT),ok
储能,2026-07-06,market_volume_change_4w,-0.5490841369311624,Amplify Lithium & Battery Technology ETF (BATT),ok
机器人,2026-07-06,market_return_3m,0.17361110533966184,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-07-06,market_return_4w,0.03855891866498928,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-07-06,market_volume_change_4w,-0.18182651151436247,ROBO Global Robotics and Automation Index ETF (ROBO),ok
低空经济,2026-07-06,market_return_3m,0.07476337144620948,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-07-06,market_return_4w,0.010979196543273062,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-07-06,market_volume_change_4w,0.46061367455747493,ARK Space Exploration & Innovation ETF (ARKX),ok
跨境电商,2026-07-06,market_return_3m,-0.044117647058823484,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-07-06,market_return_4w,0.035361600252773906,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-07-06,market_volume_change_4w,-0.13736341756919368,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
医药健康,2026-07-06,market_return_3m,0.05949015222791565,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-07-06,market_return_4w,0.05332393774014288,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-07-06,market_volume_change_4w,3.315218109552834,iShares Global Healthcare ETF (IXJ),ok
消费零售,2026-07-06,market_return_3m,-0.17652297678992257,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-07-06,market_return_4w,-0.04940279192217323,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-07-06,market_volume_change_4w,-0.06500804863771814,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
物流供应链,2026-07-02,market_return_3m,0.11623566236001115,Pacer Industrials and Logistics ETF (SHPP),ok
物流供应链,2026-07-02,market_return_4w,-0.007718619588805042,Pacer Industrials and Logistics ETF (SHPP),ok
物流供应链,2026-07-02,market_volume_change_4w,,Pacer Industrials and Logistics ETF (SHPP),insufficient_data
旅游,2026-07-06,market_return_3m,0.09573433877625215,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-07-06,market_return_4w,0.07702676014669074,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-07-06,market_volume_change_4w,-0.4419193097014925,Amplify Travel Tech ETF (AWAY),ok
网络安全,2026-07-06,market_return_3m,0.4162334857655621,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-07-06,market_return_4w,0.10255991925479457,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-07-06,market_volume_change_4w,-0.17878912260764923,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
